colour	x	y	showSelected1	group
#132B43	1	0.34	2004	1
#132B43	1	0.35	2004	1
#132B43	1	0.41	2004	1
#132B43	1	0.4	2004	1
#132B43	1	0.38	2004	1
#132B43	1	0.36	2004	1
#16314B	1	0.39	2005	1
#16314B	1	0.37	2005	1
#16314B	1	0.34	2005	1
#16314B	1	0.34	2005	1
#16314B	1	0.35	2005	1
#16314B	1	0.35	2005	1
#16314B	1	0.33	2005	1
#16314B	1	0.32	2005	1
#16314B	1	0.36	2005	1
#16314B	1	0.38	2005	1
#16314B	1	0.38	2005	1
#16314B	1	0.39	2005	1
#193754	1	0.4	2006	1
#193754	1	0.41	2006	1
#193754	1	0.37	2006	1
#193754	1	0.35	2006	1
#193754	1	0.34	2006	1
#193754	1	0.34	2006	1
#193754	1	0.35	2006	1
#193754	1	0.35	2006	1
#193754	1	0.34	2006	1
#193754	1	0.34	2006	1
#193754	1	0.36	2006	1
#193754	1	0.4	2006	1
#1D3E5C	1	0.38	2007	1
#1D3E5C	1	0.4	2007	1
#1D3E5C	1	0.39	2007	1
#1D3E5C	1	0.38	2007	1
#1D3E5C	1	0.38	2007	1
#1D3E5C	1	0.32	2007	1
#1D3E5C	1	0.34	2007	1
#1D3E5C	1	0.36	2007	1
#1D3E5C	1	0.36	2007	1
#1D3E5C	1	0.36	2007	1
#1D3E5C	1	0.37	2007	1
#1D3E5C	1	0.41	2007	1
#204465	1	0.38	2008	1
#204465	1	0.36	2008	1
#204465	1	0.36	2008	1
#204465	1	0.35	2008	1
#204465	1	0.34	2008	1
#204465	1	0.32	2008	1
#204465	1	0.36	2008	1
#204465	1	0.35	2008	1
#204465	1	0.39	2008	1
#204465	1	0.42	2008	1
#204465	1	0.42	2008	1
#204465	1	0.43	2008	1
#234B6E	1	0.4	2009	1
#234B6E	1	0.38	2009	1
#234B6E	1	0.37	2009	1
#234B6E	1	0.35	2009	1
#234B6E	1	0.37	2009	1
#234B6E	1	0.37	2009	1
#234B6E	1	0.4	2009	1
#234B6E	1	0.43	2009	1
#234B6E	1	0.41	2009	1
#234B6E	1	0.43	2009	1
#234B6E	1	0.43	2009	1
#234B6E	1	0.44	2009	1
#275277	1	0.48	2010	1
#275277	1	0.49	2010	1
#275277	1	0.55	2010	1
#275277	1	0.53	2010	1
#275277	1	0.58	2010	1
#275277	1	0.61	2010	1
#275277	1	0.58	2010	1
#275277	1	0.6	2010	1
#275277	1	0.61	2010	1
#275277	1	0.66	2010	1
#275277	1	0.63	2010	1
#275277	1	0.62	2010	1
#2A5980	1	0.62	2011	1
#2A5980	1	0.61	2011	1
#2A5980	1	0.59	2011	1
#2A5980	1	0.59	2011	1
#2A5980	1	0.65	2011	1
#2A5980	1	0.64	2011	1
#2A5980	1	0.66	2011	1
#2A5980	1	0.69	2011	1
#2A5980	1	0.7	2011	1
#2A5980	1	0.72	2011	1
#2A5980	1	0.68	2011	1
#2A5980	1	0.71	2011	1
#2E608A	1	0.72	2012	1
#2E608A	1	0.72	2012	1
#2E608A	1	0.72	2012	1
#2E608A	1	0.74	2012	1
#2E608A	1	0.75	2012	1
#2E608A	1	0.72	2012	1
#2E608A	1	0.73	2012	1
#2E608A	1	0.76	2012	1
#2E608A	1	0.75	2012	1
#2E608A	1	0.7	2012	1
#2E608A	1	0.7	2012	1
#2E608A	1	0.67	2012	1
#316793	1	0.66	2013	1
#316793	1	0.6	2013	1
#316793	1	0.62	2013	1
#316793	1	0.61	2013	1
#316793	1	0.61	2013	1
#316793	1	0.62	2013	1
#316793	1	0.59	2013	1
#316793	1	0.62	2013	1
#316793	1	0.61	2013	1
#316793	1	0.61	2013	1
#316793	1	0.59	2013	1
#316793	1	0.6	2013	1
#356E9D	1	0.59	2014	1
#356E9D	1	0.6	2014	1
#356E9D	1	0.56	2014	1
#356E9D	1	0.55	2014	1
#356E9D	1	0.6	2014	1
#356E9D	1	0.59	2014	1
#356E9D	1	0.6	2014	1
#356E9D	1	0.58	2014	1
#356E9D	1	0.59	2014	1
#356E9D	1	0.59	2014	1
#356E9D	1	0.54	2014	1
#356E9D	1	0.55	2014	1
#3875A6	1	0.56	2015	1
#3875A6	1	0.54	2015	1
#3875A6	1	0.53	2015	1
#3875A6	1	0.55	2015	1
#3875A6	1	0.56	2015	1
#3875A6	1	0.53	2015	1
#3875A6	1	0.51	2015	1
#3875A6	1	0.55	2015	1
#3875A6	1	0.54	2015	1
#3875A6	1	0.56	2015	1
#3875A6	1	0.53	2015	1
#3875A6	1	0.54	2015	1
#3C7CB0	1	0.51	2016	1
#3C7CB0	1	0.47	2016	1
#3C7CB0	1	0.45	2016	1
#3C7CB0	1	0.42	2016	1
#3C7CB0	1	0.41	2016	1
#3C7CB0	1	0.41	2016	1
#3C7CB0	1	0.44	2016	1
#3C7CB0	1	0.42	2016	1
#3C7CB0	1	0.42	2016	1
#3C7CB0	1	0.44	2016	1
#3C7CB0	1	0.46	2016	1
#3C7CB0	1	0.44	2016	1
#3F83BA	1	0.42	2017	1
#3F83BA	1	0.48	2017	1
#3F83BA	1	0.49	2017	1
#3F83BA	1	0.5	2017	1
#3F83BA	1	0.48	2017	1
#3F83BA	1	0.49	2017	1
#3F83BA	1	0.5	2017	1
#3F83BA	1	0.48	2017	1
#3F83BA	1	0.48	2017	1
#3F83BA	1	0.46	2017	1
#3F83BA	1	0.47	2017	1
#3F83BA	1	0.47	2017	1
#438BC4	1	0.48	2018	1
#438BC4	1	0.49	2018	1
#438BC4	1	0.48	2018	1
#438BC4	1	0.47	2018	1
#438BC4	1	0.47	2018	1
#438BC4	1	0.48	2018	1
#438BC4	1	0.51	2018	1
#438BC4	1	0.52	2018	1
#438BC4	1	0.54	2018	1
#438BC4	1	0.55	2018	1
#438BC4	1	0.55	2018	1
#438BC4	1	0.54	2018	1
#4792CE	1	0.51	2019	1
#4792CE	1	0.49	2019	1
#4792CE	1	0.47	2019	1
#4792CE	1	0.46	2019	1
#4792CE	1	0.48	2019	1
#4792CE	1	0.47	2019	1
#4792CE	1	0.47	2019	1
#4792CE	1	0.48	2019	1
#4792CE	1	0.47	2019	1
#4792CE	1	0.46	2019	1
#4792CE	1	0.48	2019	1
#4792CE	1	0.52	2019	1
#4B9AD8	1	0.52	2020	1
#4B9AD8	1	0.51	2020	1
#4B9AD8	1	0.55	2020	1
#4B9AD8	1	0.56	2020	1
#4B9AD8	1	0.52	2020	1
#4B9AD8	1	0.5	2020	1
#4B9AD8	1	0.53	2020	1
#4B9AD8	1	0.54	2020	1
#4B9AD8	1	0.49	2020	1
#4B9AD8	1	0.47	2020	1
#4B9AD8	1	0.46	2020	1
#4B9AD8	1	0.4	2020	1
#4EA2E2	1	0.37	2021	1
#4EA2E2	1	0.37	2021	1
#4EA2E2	1	0.4	2021	1
#4EA2E2	1	0.43	2021	1
#4EA2E2	1	0.49	2021	1
#4EA2E2	1	0.51	2021	1
#4EA2E2	1	0.55	2021	1
#4EA2E2	1	0.55	2021	1
#4EA2E2	1	0.57	2021	1
#4EA2E2	1	0.55	2021	1
#4EA2E2	1	0.5	2021	1
#4EA2E2	1	0.5	2021	1
#52A9ED	1	0.42	2022	1
#52A9ED	1	0.43	2022	1
#52A9ED	1	0.41	2022	1
#52A9ED	1	0.41	2022	1
#52A9ED	1	0.42	2022	1
#52A9ED	1	0.4	2022	1
#52A9ED	1	0.45	2022	1
#52A9ED	1	0.44	2022	1
#52A9ED	1	0.45	2022	1
#52A9ED	1	0.48	2022	1
#52A9ED	1	0.48	2022	1
#52A9ED	1	0.5	2022	1
#56B1F7	1	0.46	2023	1
#56B1F7	1	0.46	2023	1
#56B1F7	1	0.46	2023	1
#56B1F7	1	0.46	2023	1
#56B1F7	1	0.48	2023	1
#132B43	2	0.36	2004	2
#132B43	2	0.36	2004	2
#132B43	2	0.41	2004	2
#132B43	2	0.38	2004	2
#132B43	2	0.38	2004	2
#132B43	2	0.37	2004	2
#16314B	2	0.38	2005	2
#16314B	2	0.39	2005	2
#16314B	2	0.37	2005	2
#16314B	2	0.36	2005	2
#16314B	2	0.37	2005	2
#16314B	2	0.36	2005	2
#16314B	2	0.34	2005	2
#16314B	2	0.3	2005	2
#16314B	2	0.29	2005	2
#16314B	2	0.31	2005	2
#16314B	2	0.28	2005	2
#16314B	2	0.28	2005	2
#193754	2	0.29	2006	2
#193754	2	0.32	2006	2
#193754	2	0.28	2006	2
#193754	2	0.25	2006	2
#193754	2	0.24	2006	2
#193754	2	0.23	2006	2
#193754	2	0.22	2006	2
#193754	2	0.2	2006	2
#193754	2	0.21	2006	2
#193754	2	0.25	2006	2
#193754	2	0.25	2006	2
#193754	2	0.28	2006	2
#1D3E5C	2	0.28	2007	2
#1D3E5C	2	0.24	2007	2
#1D3E5C	2	0.24	2007	2
#1D3E5C	2	0.21	2007	2
#1D3E5C	2	0.18	2007	2
#1D3E5C	2	0.13	2007	2
#1D3E5C	2	0.14	2007	2
#1D3E5C	2	0.22	2007	2
#1D3E5C	2	0.22	2007	2
#1D3E5C	2	0.2	2007	2
#1D3E5C	2	0.31	2007	2
#1D3E5C	2	0.34	2007	2
#204465	2	0.3	2008	2
#204465	2	0.24	2008	2
#204465	2	0.24	2008	2
#204465	2	0.24	2008	2
#204465	2	0.13	2008	2
#204465	2	0.09	2008	2
#204465	2	0.15	2008	2
#204465	2	0.16	2008	2
#204465	2	0.18	2008	2
#204465	2	0.22	2008	2
#204465	2	0.23	2008	2
#204465	2	0.3	2008	2
#234B6E	2	0.25	2009	2
#234B6E	2	0.29	2009	2
#234B6E	2	0.28	2009	2
#234B6E	2	0.23	2009	2
#234B6E	2	0.22	2009	2
#234B6E	2	0.17	2009	2
#234B6E	2	0.2	2009	2
#234B6E	2	0.12	2009	2
#234B6E	2	0.1	2009	2
#234B6E	2	0.12	2009	2
#234B6E	2	0.14	2009	2
#234B6E	2	0.14	2009	2
#275277	2	0.13	2010	2
#275277	2	0.14	2010	2
#275277	2	0.16	2010	2
#275277	2	0.13	2010	2
#275277	2	0.12	2010	2
#275277	2	0.13	2010	2
#275277	2	0.12	2010	2
#275277	2	0.13	2010	2
#275277	2	0.14	2010	2
#275277	2	0.2	2010	2
#275277	2	0.21	2010	2
#275277	2	0.23	2010	2
#2A5980	2	0.26	2011	2
#2A5980	2	0.25	2011	2
#2A5980	2	0.25	2011	2
#2A5980	2	0.22	2011	2
#2A5980	2	0.22	2011	2
#2A5980	2	0.21	2011	2
#2A5980	2	0.17	2011	2
#2A5980	2	0.18	2011	2
#2A5980	2	0.18	2011	2
#2A5980	2	0.19	2011	2
#2A5980	2	0.19	2011	2
#2A5980	2	0.22	2011	2
#2E608A	2	0.23	2012	2
#2E608A	2	0.22	2012	2
#2E608A	2	0.22	2012	2
#2E608A	2	0.22	2012	2
#2E608A	2	0.24	2012	2
#2E608A	2	0.2	2012	2
#2E608A	2	0.22	2012	2
#2E608A	2	0.24	2012	2
#2E608A	2	0.27	2012	2
#2E608A	2	0.26	2012	2
#2E608A	2	0.24	2012	2
#2E608A	2	0.26	2012	2
#316793	2	0.28	2013	2
#316793	2	0.28	2013	2
#316793	2	0.26	2013	2
#316793	2	0.25	2013	2
#316793	2	0.26	2013	2
#316793	2	0.25	2013	2
#316793	2	0.22	2013	2
#316793	2	0.22	2013	2
#316793	2	0.21	2013	2
#316793	2	0.21	2013	2
#316793	2	0.2	2013	2
#316793	2	0.2	2013	2
#356E9D	2	0.22	2014	2
#356E9D	2	0.22	2014	2
#356E9D	2	0.22	2014	2
#356E9D	2	0.23	2014	2
#356E9D	2	0.26	2014	2
#356E9D	2	0.29	2014	2
#356E9D	2	0.29	2014	2
#356E9D	2	0.3	2014	2
#356E9D	2	0.34	2014	2
#356E9D	2	0.34	2014	2
#356E9D	2	0.33	2014	2
#356E9D	2	0.35	2014	2
#3875A6	2	0.36	2015	2
#3875A6	2	0.34	2015	2
#3875A6	2	0.33	2015	2
#3875A6	2	0.35	2015	2
#3875A6	2	0.33	2015	2
#3875A6	2	0.3	2015	2
#3875A6	2	0.3	2015	2
#3875A6	2	0.31	2015	2
#3875A6	2	0.31	2015	2
#3875A6	2	0.29	2015	2
#3875A6	2	0.32	2015	2
#3875A6	2	0.32	2015	2
#3C7CB0	2	0.33	2016	2
#3C7CB0	2	0.34	2016	2
#3C7CB0	2	0.34	2016	2
#3C7CB0	2	0.38	2016	2
#3C7CB0	2	0.39	2016	2
#3C7CB0	2	0.41	2016	2
#3C7CB0	2	0.43	2016	2
#3C7CB0	2	0.45	2016	2
#3C7CB0	2	0.52	2016	2
#3C7CB0	2	0.53	2016	2
#3C7CB0	2	0.53	2016	2
#3C7CB0	2	0.53	2016	2
#3F83BA	2	0.52	2017	2
#3F83BA	2	0.51	2017	2
#3F83BA	2	0.5	2017	2
#3F83BA	2	0.49	2017	2
#3F83BA	2	0.46	2017	2
#3F83BA	2	0.46	2017	2
#3F83BA	2	0.43	2017	2
#3F83BA	2	0.41	2017	2
#3F83BA	2	0.36	2017	2
#3F83BA	2	0.34	2017	2
#3F83BA	2	0.33	2017	2
#3F83BA	2	0.34	2017	2
#438BC4	2	0.36	2018	2
#438BC4	2	0.36	2018	2
#438BC4	2	0.37	2018	2
#438BC4	2	0.36	2018	2
#438BC4	2	0.39	2018	2
#438BC4	2	0.39	2018	2
#438BC4	2	0.37	2018	2
#438BC4	2	0.37	2018	2
#438BC4	2	0.39	2018	2
#438BC4	2	0.39	2018	2
#438BC4	2	0.38	2018	2
#438BC4	2	0.37	2018	2
#4792CE	2	0.38	2019	2
#4792CE	2	0.37	2019	2
#4792CE	2	0.34	2019	2
#4792CE	2	0.33	2019	2
#4792CE	2	0.35	2019	2
#4792CE	2	0.37	2019	2
#4792CE	2	0.39	2019	2
#4792CE	2	0.4	2019	2
#4792CE	2	0.41	2019	2
#4792CE	2	0.39	2019	2
#4792CE	2	0.36	2019	2
#4792CE	2	0.32	2019	2
#4B9AD8	2	0.32	2020	2
#4B9AD8	2	0.32	2020	2
#4B9AD8	2	0.33	2020	2
#4B9AD8	2	0.38	2020	2
#4B9AD8	2	0.43	2020	2
#4B9AD8	2	0.5	2020	2
#4B9AD8	2	0.53	2020	2
#4B9AD8	2	0.56	2020	2
#4B9AD8	2	0.58	2020	2
#4B9AD8	2	0.57	2020	2
#4B9AD8	2	0.57	2020	2
#4B9AD8	2	0.58	2020	2
#4EA2E2	2	0.7	2021	2
#4EA2E2	2	0.76	2021	2
#4EA2E2	2	0.79	2021	2
#4EA2E2	2	0.84	2021	2
#4EA2E2	2	0.91	2021	2
#4EA2E2	2	0.89	2021	2
#4EA2E2	2	0.79	2021	2
#4EA2E2	2	0.82	2021	2
#4EA2E2	2	0.89	2021	2
#4EA2E2	2	0.86	2021	2
#4EA2E2	2	0.83	2021	2
#4EA2E2	2	0.79	2021	2
#52A9ED	2	0.73	2022	2
#52A9ED	2	0.64	2022	2
#52A9ED	2	0.59	2022	2
#52A9ED	2	0.62	2022	2
#52A9ED	2	0.57	2022	2
#52A9ED	2	0.65	2022	2
#52A9ED	2	0.73	2022	2
#52A9ED	2	0.78	2022	2
#52A9ED	2	0.77	2022	2
#52A9ED	2	0.79	2022	2
#52A9ED	2	0.85	2022	2
#52A9ED	2	0.88	2022	2
#56B1F7	2	0.85	2023	2
#56B1F7	2	0.89	2023	2
#56B1F7	2	0.93	2023	2
#56B1F7	2	0.95	2023	2
#56B1F7	2	1.02	2023	2
#132B43	3	4.68	2004	3
#132B43	3	4.96	2004	3
#132B43	3	5.04	2004	3
#132B43	3	5.29	2004	3
#132B43	3	5.22	2004	3
#132B43	3	5.22	2004	3
#16314B	3	5.23	2005	3
#16314B	3	5.2	2005	3
#16314B	3	5.37	2005	3
#16314B	3	5.41	2005	3
#16314B	3	5.61	2005	3
#16314B	3	5.76	2005	3
#16314B	3	6.16	2005	3
#16314B	3	6.14	2005	3
#16314B	3	6.17	2005	3
#16314B	3	6.18	2005	3
#16314B	3	6.31	2005	3
#16314B	3	6.53	2005	3
#193754	3	6.27	2006	3
#193754	3	6.36	2006	3
#193754	3	6.47	2006	3
#193754	3	6.65	2006	3
#193754	3	6.62	2006	3
#193754	3	6.45	2006	3
#193754	3	6.64	2006	3
#193754	3	6.78	2006	3
#193754	3	6.91	2006	3
#193754	3	6.96	2006	3
#193754	3	7	2006	3
#193754	3	7.05	2006	3
#1D3E5C	3	7.14	2007	3
#1D3E5C	3	7.02	2007	3
#1D3E5C	3	6.9	2007	3
#1D3E5C	3	6.78	2007	3
#1D3E5C	3	6.75	2007	3
#1D3E5C	3	6.81	2007	3
#1D3E5C	3	6.72	2007	3
#1D3E5C	3	6.74	2007	3
#1D3E5C	3	6.83	2007	3
#1D3E5C	3	6.94	2007	3
#1D3E5C	3	6.97	2007	3
#1D3E5C	3	6.94	2007	3
#204465	3	6.96	2008	3
#204465	3	7.11	2008	3
#204465	3	7.14	2008	3
#204465	3	7.27	2008	3
#204465	3	7.44	2008	3
#204465	3	7.66	2008	3
#204465	3	7.75	2008	3
#204465	3	7.83	2008	3
#204465	3	7.96	2008	3
#204465	3	7.95	2008	3
#204465	3	7.95	2008	3
#204465	3	7.83	2008	3
#234B6E	3	7.83	2009	3
#234B6E	3	7.74	2009	3
#234B6E	3	7.63	2009	3
#234B6E	3	7.62	2009	3
#234B6E	3	7.44	2009	3
#234B6E	3	7.33	2009	3
#234B6E	3	7.23	2009	3
#234B6E	3	7.1	2009	3
#234B6E	3	7	2009	3
#234B6E	3	6.76	2009	3
#234B6E	3	6.69	2009	3
#234B6E	3	6.58	2009	3
#275277	3	6.38	2010	3
#275277	3	6.33	2010	3
#275277	3	6.17	2010	3
#275277	3	6.16	2010	3
#275277	3	6.16	2010	3
#275277	3	6.24	2010	3
#275277	3	6.38	2010	3
#275277	3	6.38	2010	3
#275277	3	6.41	2010	3
#275277	3	6.47	2010	3
#275277	3	6.55	2010	3
#275277	3	6.52	2010	3
#2A5980	3	6.39	2011	3
#2A5980	3	6.41	2011	3
#2A5980	3	6.46	2011	3
#2A5980	3	6.45	2011	3
#2A5980	3	6.33	2011	3
#2A5980	3	6.27	2011	3
#2A5980	3	6.3	2011	3
#2A5980	3	6.22	2011	3
#2A5980	3	6.07	2011	3
#2A5980	3	5.94	2011	3
#2A5980	3	5.98	2011	3
#2A5980	3	6.13	2011	3
#2E608A	3	6.4	2012	3
#2E608A	3	6.77	2012	3
#2E608A	3	7.28	2012	3
#2E608A	3	7.78	2012	3
#2E608A	3	8.08	2012	3
#2E608A	3	8.38	2012	3
#2E608A	3	8.61	2012	3
#2E608A	3	8.89	2012	3
#2E608A	3	9.09	2012	3
#2E608A	3	9.22	2012	3
#2E608A	3	9.34	2012	3
#2E608A	3	9.5	2012	3
#316793	3	9.45	2013	3
#316793	3	9.48	2013	3
#316793	3	9.46	2013	3
#316793	3	9.48	2013	3
#316793	3	9.69	2013	3
#316793	3	9.74	2013	3
#316793	3	9.94	2013	3
#316793	3	9.92	2013	3
#316793	3	9.87	2013	3
#316793	3	9.87	2013	3
#316793	3	9.76	2013	3
#316793	3	9.75	2013	3
#356E9D	3	9.7	2014	3
#356E9D	3	9.6	2014	3
#356E9D	3	9.62	2014	3
#356E9D	3	9.66	2014	3
#356E9D	3	9.67	2014	3
#356E9D	3	9.68	2014	3
#356E9D	3	9.65	2014	3
#356E9D	3	9.59	2014	3
#356E9D	3	9.56	2014	3
#356E9D	3	9.55	2014	3
#356E9D	3	9.47	2014	3
#356E9D	3	9.24	2014	3
#3875A6	3	9.15	2015	3
#3875A6	3	9.25	2015	3
#3875A6	3	9.24	2015	3
#3875A6	3	9.13	2015	3
#3875A6	3	9.25	2015	3
#3875A6	3	9.39	2015	3
#3875A6	3	9.45	2015	3
#3875A6	3	9.33	2015	3
#3875A6	3	9.28	2015	3
#3875A6	3	9.21	2015	3
#3875A6	3	9.1	2015	3
#3875A6	3	9.05	2015	3
#3C7CB0	3	8.93	2016	3
#3C7CB0	3	8.99	2016	3
#3C7CB0	3	8.97	2016	3
#3C7CB0	3	8.95	2016	3
#3C7CB0	3	9	2016	3
#3C7CB0	3	9	2016	3
#3C7CB0	3	9.05	2016	3
#3C7CB0	3	9.08	2016	3
#3C7CB0	3	9.05	2016	3
#3C7CB0	3	8.99	2016	3
#3C7CB0	3	8.76	2016	3
#3C7CB0	3	8.65	2016	3
#3F83BA	3	8.59	2017	3
#3F83BA	3	8.46	2017	3
#3F83BA	3	8.39	2017	3
#3F83BA	3	8.4	2017	3
#3F83BA	3	8.45	2017	3
#3F83BA	3	8.43	2017	3
#3F83BA	3	8.25	2017	3
#3F83BA	3	8.11	2017	3
#3F83BA	3	8.05	2017	3
#3F83BA	3	8.02	2017	3
#3F83BA	3	7.96	2017	3
#3F83BA	3	7.78	2017	3
#438BC4	3	7.84	2018	3
#438BC4	3	7.83	2018	3
#438BC4	3	7.82	2018	3
#438BC4	3	7.77	2018	3
#438BC4	3	7.68	2018	3
#438BC4	3	7.72	2018	3
#438BC4	3	7.65	2018	3
#438BC4	3	7.62	2018	3
#438BC4	3	7.57	2018	3
#438BC4	3	7.53	2018	3
#438BC4	3	7.5	2018	3
#438BC4	3	7.46	2018	3
#4792CE	3	7.44	2019	3
#4792CE	3	7.44	2019	3
#4792CE	3	7.38	2019	3
#4792CE	3	7.36	2019	3
#4792CE	3	7.23	2019	3
#4792CE	3	7.18	2019	3
#4792CE	3	7.14	2019	3
#4792CE	3	7.05	2019	3
#4792CE	3	7.06	2019	3
#4792CE	3	7.04	2019	3
#4792CE	3	7.22	2019	3
#4792CE	3	7.2	2019	3
#4B9AD8	3	7.08	2020	3
#4B9AD8	3	7.2	2020	3
#4B9AD8	3	7.23	2020	3
#4B9AD8	3	7.16	2020	3
#4B9AD8	3	6.89	2020	3
#4B9AD8	3	6.64	2020	3
#4B9AD8	3	6.62	2020	3
#4B9AD8	3	6.4	2020	3
#4B9AD8	3	6.21	2020	3
#4B9AD8	3	6.1	2020	3
#4B9AD8	3	6.27	2020	3
#4B9AD8	3	6.49	2020	3
#4EA2E2	3	6.49	2021	3
#4EA2E2	3	6.72	2021	3
#4EA2E2	3	6.79	2021	3
#4EA2E2	3	6.8	2021	3
#4EA2E2	3	6.74	2021	3
#4EA2E2	3	6.81	2021	3
#4EA2E2	3	6.98	2021	3
#4EA2E2	3	6.82	2021	3
#4EA2E2	3	6.95	2021	3
#4EA2E2	3	7.18	2021	3
#4EA2E2	3	7.21	2021	3
#4EA2E2	3	7.19	2021	3
#52A9ED	3	7.29	2022	3
#52A9ED	3	7.46	2022	3
#52A9ED	3	7.35	2022	3
#52A9ED	3	7.21	2022	3
#52A9ED	3	7.24	2022	3
#52A9ED	3	7.26	2022	3
#52A9ED	3	7.05	2022	3
#52A9ED	3	6.95	2022	3
#52A9ED	3	7.03	2022	3
#52A9ED	3	6.99	2022	3
#52A9ED	3	6.95	2022	3
#52A9ED	3	6.93	2022	3
#56B1F7	3	6.93	2023	3
#56B1F7	3	6.92	2023	3
#56B1F7	3	6.81	2023	3
#56B1F7	3	6.82	2023	3
#56B1F7	3	6.92	2023	3
#132B43	4	10.01	2004	4
#132B43	4	9.74	2004	4
#132B43	4	9.59	2004	4
#132B43	4	9.47	2004	4
#132B43	4	9.48	2004	4
#132B43	4	9.53	2004	4
#16314B	4	9.69	2005	4
#16314B	4	9.86	2005	4
#16314B	4	9.87	2005	4
#16314B	4	9.83	2005	4
#16314B	4	9.7	2005	4
#16314B	4	9.44	2005	4
#16314B	4	9.28	2005	4
#16314B	4	9.14	2005	4
#16314B	4	9.04	2005	4
#16314B	4	8.69	2005	4
#16314B	4	8.48	2005	4
#16314B	4	8.37	2005	4
#193754	4	8.51	2006	4
#193754	4	8.4	2006	4
#193754	4	8.35	2006	4
#193754	4	8.45	2006	4
#193754	4	8.52	2006	4
#193754	4	8.63	2006	4
#193754	4	8.46	2006	4
#193754	4	8.43	2006	4
#193754	4	8.28	2006	4
#193754	4	8.21	2006	4
#193754	4	8.15	2006	4
#193754	4	8.18	2006	4
#1D3E5C	4	8.12	2007	4
#1D3E5C	4	8.26	2007	4
#1D3E5C	4	8.24	2007	4
#1D3E5C	4	8.1	2007	4
#1D3E5C	4	8.07	2007	4
#1D3E5C	4	7.9	2007	4
#1D3E5C	4	7.99	2007	4
#1D3E5C	4	7.94	2007	4
#1D3E5C	4	7.94	2007	4
#1D3E5C	4	8.04	2007	4
#1D3E5C	4	8.06	2007	4
#1D3E5C	4	8.01	2007	4
#204465	4	8.04	2008	4
#204465	4	7.99	2008	4
#204465	4	7.99	2008	4
#204465	4	7.96	2008	4
#204465	4	7.91	2008	4
#204465	4	7.93	2008	4
#204465	4	7.89	2008	4
#204465	4	7.83	2008	4
#204465	4	7.94	2008	4
#204465	4	8.08	2008	4
#204465	4	8.29	2008	4
#204465	4	8.47	2008	4
#234B6E	4	8.49	2009	4
#234B6E	4	8.73	2009	4
#234B6E	4	8.64	2009	4
#234B6E	4	8.62	2009	4
#234B6E	4	8.7	2009	4
#234B6E	4	8.67	2009	4
#234B6E	4	9.02	2009	4
#234B6E	4	9.1	2009	4
#234B6E	4	9.54	2009	4
#234B6E	4	9.77	2009	4
#234B6E	4	9.95	2009	4
#234B6E	4	10.27	2009	4
#275277	4	10.49	2010	4
#275277	4	10.75	2010	4
#275277	4	10.93	2010	4
#275277	4	11.25	2010	4
#275277	4	11.48	2010	4
#275277	4	11.55	2010	4
#275277	4	11.48	2010	4
#275277	4	11.56	2010	4
#275277	4	11.68	2010	4
#275277	4	11.75	2010	4
#275277	4	11.81	2010	4
#275277	4	11.92	2010	4
#2A5980	4	12.21	2011	4
#2A5980	4	12.46	2011	4
#2A5980	4	12.51	2011	4
#2A5980	4	12.51	2011	4
#2A5980	4	12.5	2011	4
#2A5980	4	12.47	2011	4
#2A5980	4	12.48	2011	4
#2A5980	4	12.41	2011	4
#2A5980	4	12.62	2011	4
#2A5980	4	12.89	2011	4
#2A5980	4	12.71	2011	4
#2A5980	4	12.37	2011	4
#2E608A	4	11.94	2012	4
#2E608A	4	11.39	2012	4
#2E608A	4	10.6	2012	4
#2E608A	4	9.65	2012	4
#2E608A	4	9.21	2012	4
#2E608A	4	9.04	2012	4
#2E608A	4	8.77	2012	4
#2E608A	4	8.61	2012	4
#2E608A	4	8.6	2012	4
#2E608A	4	8.68	2012	4
#2E608A	4	8.75	2012	4
#2E608A	4	8.61	2012	4
#316793	4	8.66	2013	4
#316793	4	8.61	2013	4
#316793	4	8.45	2013	4
#316793	4	8.33	2013	4
#316793	4	8.14	2013	4
#316793	4	8.07	2013	4
#316793	4	7.9	2013	4
#316793	4	7.88	2013	4
#316793	4	7.9	2013	4
#316793	4	7.85	2013	4
#316793	4	8.03	2013	4
#316793	4	8.08	2013	4
#356E9D	4	8.12	2014	4
#356E9D	4	8.13	2014	4
#356E9D	4	8.1	2014	4
#356E9D	4	8.08	2014	4
#356E9D	4	7.95	2014	4
#356E9D	4	7.88	2014	4
#356E9D	4	7.83	2014	4
#356E9D	4	7.79	2014	4
#356E9D	4	7.83	2014	4
#356E9D	4	7.94	2014	4
#356E9D	4	8	2014	4
#356E9D	4	7.99	2014	4
#3875A6	4	8.02	2015	4
#3875A6	4	7.97	2015	4
#3875A6	4	7.91	2015	4
#3875A6	4	7.8	2015	4
#3875A6	4	7.63	2015	4
#3875A6	4	7.61	2015	4
#3875A6	4	7.56	2015	4
#3875A6	4	7.57	2015	4
#3875A6	4	7.64	2015	4
#3875A6	4	7.66	2015	4
#3875A6	4	7.7	2015	4
#3875A6	4	7.71	2015	4
#3C7CB0	4	7.83	2016	4
#3C7CB0	4	7.8	2016	4
#3C7CB0	4	7.65	2016	4
#3C7CB0	4	7.53	2016	4
#3C7CB0	4	7.5	2016	4
#3C7CB0	4	7.4	2016	4
